user_id,f0,f1,f2,f3,f4
29,-0.026025906,-1.1700962,-0.7979287,-0.2084035,0.59306014
30,-0.027977727,-0.5296835,-0.298297,-0.026854679,-0.2822553
31,-0.0068403035,-0.26507777,-0.17208493,-0.036006078,0.057490565
32,0.02771312,-0.069139004,-0.027296066,0.058111608,-0.1390852
33,0.028652482,-0.08418161,-0.028944314,0.06964662,-0.20665222
34,0.0065812394,-0.17882425,-0.08672705,0.033996135,-0.21796641
35,0.02542106,-0.15722483,-0.10039434,0.023177654,0.019580431
36,-0.011101671,-0.30000746,-0.15902963,0.005881414,-0.24700144
37,-0.020235106,-0.44829136,-0.24060768,-0.00073587894,-0.34256336
38,-0.03182383,-0.55694234,-0.3157326,-0.03467776,-0.27854714
39,0.019316703,-0.12117076,-0.051124036,0.05528055,-0.21461007
40,0.0610194,0.006179452,0.007177651,0.09239596,-0.02926784
41,0.043905072,-0.015758276,0.00706771,0.08611838,-0.14813417
42,0.038955297,-0.040941358,-0.020023316,0.06108418,-0.048773095
43,0.03013616,-0.06793851,-0.03681791,0.04686165,-0.04931538
44,0.037276886,-0.02937615,-0.00041231513,0.077258416,-0.15710494
45,0.052794904,-0.003994465,0.02586323,0.11604804,-0.24809432
46,0.012573622,-0.16887742,-0.0788376,0.045603976,-0.23258954
47,0.040544994,-0.12641966,-0.084707916,0.041637987,0.05052749
48,0.04707436,-0.017315328,-0.0011971593,0.0800474,-0.08436248
49,0.048644613,-0.012808681,0.006069958,0.088987745,-0.12326816
50,-0.0151539,-0.36718482,-0.20245856,-0.006310776,-0.2337543
51,0.0059644207,-0.5062629,-0.36664104,-0.096372694,0.44365343
52,0.033769183,-0.029874444,-0.007007271,0.06317002,-0.10225693
53,-0.019127004,-0.437073,-0.23662168,-0.0027861893,-0.31623095
54,0.037160262,-0.10315907,-0.0779134,0.02715379,0.11788253
55,-0.007269673,-0.27969038,-0.15092057,0.006056711,-0.20706043
56,-0.013808794,-0.4334677,-0.25578356,-0.025794134,-0.12899542
57,0.038634405,-0.0305233,-0.01440376,0.060013004,-0.041096225
58,0.050378777,-0.06550467,-0.037404835,0.07289715,-0.03060624
59,-0.036125615,-0.5042728,-0.35787278,-0.14551687,0.37702045
60,0.037458953,-0.07987881,-0.04336068,0.057876483,-0.057112638
61,0.039473243,-0.054375947,-0.0025424361,0.098213054,-0.27470767
62,0.04669708,-0.017231524,-0.00075113773,0.08008076,-0.087809205
63,-0.00093871355,-0.43319756,-0.2968349,-0.0667299,0.2312381
64,-0.023767509,-0.48590136,-0.27071244,-0.017703146,-0.284577
65,0.026816338,-0.10816383,-0.053227454,0.052093327,-0.12514752
66,0.03421574,-0.112386584,-0.057495892,0.060050428,-0.11083501
67,0.0034268275,-0.22512752,-0.10895541,0.036169797,-0.27616394
68,-0.014215246,-0.42798805,-0.22936672,0.007084742,-0.33002543
69,-0.008857861,-0.30680978,-0.18873835,-0.028004318,-0.024436988
70,-0.016894177,-0.3386075,-0.21310377,-0.047994673,0.014968447
71,0.025528654,-0.08463687,-0.03058204,0.063207276,-0.19487357
72,-0.024234101,-0.48361468,-0.2637474,-0.010252744,-0.33297262
73,-0.046329945,-0.61238146,-0.35928625,-0.07178718,-0.20040095
74,0.046048038,-0.094116926,-0.069122255,0.04495123,0.09049592
75,0.04091199,-0.031534314,-0.00015595555,0.08462258,-0.17104933
76,0.04419645,-0.04690355,-0.029061556,0.060539067,-0.002220042
77,0.04781675,-0.01305753,0.001252085,0.08107713,-0.08254501
78,-0.0019678548,-0.75666666,-0.5367932,-0.14356208,0.5665856
79,-0.08193168,-2.4329748,-1.6363407,-0.44027662,1.0341479
80,0.03400216,-0.14491689,-0.07602599,0.060243353,-0.12623513
81,-0.020337678,-0.92666805,-0.6323554,-0.1652529,0.47309658
82,0.042960033,-0.07920611,-0.031230599,0.082635045,-0.15933733
83,-0.030240774,-0.51442075,-0.2864958,-0.025847495,-0.30221328
84,-0.119486526,-2.7372966,-1.8798307,-0.59029526,1.5031781
85,0.008230209,-0.23325294,-0.13383743,0.013975561,-0.10266796
86,-0.02244363,-0.4590004,-0.24964792,-0.007959053,-0.32198083
87,0.023035526,-0.08944297,-0.032692254,0.060623042,-0.20266926
88,0.03319375,-0.058982372,-0.007717818,0.08564101,-0.2546947
89,0.048286535,-0.017968774,0.0073591173,0.09464282,-0.16265902
90,0.012997143,-0.13900161,-0.079045534,0.020952195,-0.06794435
91,-0.06353983,-1.0775754,-0.731513,-0.2437109,0.5171898
92,-0.011588097,-0.34003484,-0.19611287,-0.014771,-0.14104643
93,0.0075914264,-0.16465652,-0.09518966,0.011420429,-0.066800885
94,0.047890335,-0.008431554,0.012593001,0.09364458,-0.15641342
95,-0.019922853,-0.4468698,-0.26215154,-0.032497898,-0.14651494
96,-0.038984254,-0.60556984,-0.3518734,-0.05633293,-0.22764108
97,-0.024316624,-0.47659457,-0.25953263,-0.010167152,-0.33153805
98,-0.0076520517,-0.80778146,-0.5341751,-0.105088234,0.26323265
99,0.02127368,-0.14057302,-0.059378177,0.062400654,-0.24820602
100,0.028167896,-0.09078336,-0.073621035,0.010134697,0.1479224
101,0.052142914,-0.028835177,-0.0056860447,0.09044802,-0.10784815
102,0.030824631,-0.07818055,-0.03542739,0.05840271,-0.117271215
103,0.014089845,-0.18884808,-0.14723343,-0.034013048,0.25614694
104,0.03283404,-0.14159644,-0.07326415,0.059777193,-0.1322865
105,0.049009047,-0.011879742,0.011229038,0.09615957,-0.16327319
106,0.029946752,-0.07309902,-0.021142453,0.07346917,-0.2143943
107,-0.005553916,-0.3445024,-0.1847856,0.013895869,-0.26438835
108,0.055066653,0.0032450557,0.027065903,0.11497661,-0.21911085
109,0.010750748,-0.26845938,-0.18186927,-0.022332653,0.1276246
110,-0.002552092,-0.27789897,-0.16801745,-0.013332501,-0.047595497
111,-0.018424101,-0.45793283,-0.24713844,0.0005031526,-0.33802426
112,0.02927827,-0.24028504,-0.14344281,0.036098853,-0.05693589
113,0.056893464,-0.007362187,-0.001980722,0.0846301,-0.023119912
114,-0.0041019544,-0.26909882,-0.1391348,0.018700898,-0.25225607
115,0.009078644,-0.22850943,-0.11706257,0.035396352,-0.2236771
116,-0.0019840524,-0.2727238,-0.15465444,0.0024113655,-0.13638873
117,0.028841607,-0.06943494,-0.021019012,0.06900741,-0.1955207
118,0.048958395,-0.012652934,0.0068714023,0.09045968,-0.12941632
119,0.04598709,-0.009324431,0.011637479,0.09029649,-0.15296298
120,0.016968824,-0.15492165,-0.065583795,0.059304573,-0.27225772
121,-0.12873882,-2.864284,-1.9569806,-0.6084988,1.4849912
122,0.019776553,-0.16307974,-0.07257038,0.060071833,-0.25563595
123,0.00014224648,-0.2916367,-0.17660266,-0.010349855,-0.04767521
124,-0.027143091,-0.5028945,-0.2753651,-0.0150272995,-0.33659253
125,0.0058922395,-0.19715834,-0.09667438,0.034007072,-0.23099005
126,0.002130665,-0.24782783,-0.13089678,0.0216939,-0.20820558
127,0.013880879,-0.23936331,-0.1536026,-0.0012820065,0.036483474
128,-0.028379455,-0.66054595,-0.3876235,-0.046707988,-0.21504089
129,-0.0049384236,-0.27786088,-0.14693263,0.0135995895,-0.23189482
130,0.018290296,-0.13438416,-0.061495304,0.049921572,-0.196028
131,0.029216044,-0.10507649,-0.08505526,0.0071265996,0.16970506
132,0.034769416,-0.023136914,-0.018036872,0.043091595,0.030840509
133,0.027380802,-0.11377728,-0.0692634,0.03445196,-0.014887169
134,0.019157335,-0.21568358,-0.15329313,-0.013081238,0.16291606
135,0.022382319,-0.14465547,-0.07285395,0.04799421,-0.15270458
136,-0.0418804,-1.1902995,-0.82405984,-0.25178385,0.71089804
137,-0.025195584,-0.47736043,-0.26060218,-0.01232262,-0.3263814
138,-0.029848918,-0.5105804,-0.28078073,-0.020268306,-0.33120784
139,-0.011671275,-0.402914,-0.21223557,0.0144352615,-0.34300348
140,0.051929258,-0.049614668,-0.025175959,0.07944292,-0.050821982
141,0.022239946,-0.19943285,-0.13360834,0.0060516447,0.08004805
142,0.017620891,-0.17650312,-0.08747658,0.046746433,-0.19859415
143,0.01997719,-0.2074678,-0.1535224,-0.019103482,0.20970774
144,-0.012544379,-0.46527082,-0.29619414,-0.055591375,0.05066044
145,0.041181847,-0.023381293,0.0049180984,0.08550203,-0.17094174
146,-0.017390288,-0.47312713,-0.25701928,0.0004479438,-0.33449137
147,-0.027244195,-0.4983077,-0.27288723,-0.015436202,-0.3332443
148,-0.031110808,-0.5089917,-0.3502425,-0.123398244,0.28429756
149,0.06050224,-0.0675751,-0.031237304,0.097965874,-0.095616534
150,-0.016740277,-0.4144898,-0.24308145,-0.027545512,-0.13663012
151,0.016423583,-0.13416928,-0.054784298,0.056737244,-0.2535184
152,0.008612335,-0.1955297,-0.09459633,0.03952357,-0.24022737
153,0.044030875,-0.04525423,-0.040916145,0.041858405,0.11033573
154,0.012939692,-0.26261306,-0.18315679,-0.025777608,0.16834372
155,-0.023835264,-0.47859603,-0.26086175,-0.009721249,-0.33082536
156,-0.012828775,-0.4090261,-0.21829557,0.0091635585,-0.323388
157,0.02788496,-0.08805275,-0.048398703,0.043776706,-0.057794146
158,0.050957695,-0.007847667,0.005012989,0.08662573,-0.086959854
159,0.00034329295,-0.3579346,-0.22671026,-0.026816517,0.028781079
160,-0.008959457,-0.25491768,-0.13766986,0.0020249486,-0.1878433
161,-0.06370327,-2.7103171,-1.7968122,-0.4135756,0.9248713
162,0.030730508,-0.17292726,-0.12128222,0.013816386,0.11644823
163,0.010456465,-0.19697028,-0.09748998,0.039194956,-0.22276738
164,-0.010841936,-0.83888865,-0.584958,-0.15683576,0.5383176
165,-0.019174233,-0.6463157,-0.44116497,-0.12271914,0.33322728
166,-0.013865143,-0.36167485,-0.19348735,0.0038422644,-0.28208187
167,-0.03517428,-0.49345422,-0.287113,-0.05129789,-0.18262973
168,-0.021744497,-0.47358102,-0.2600388,-0.009739339,-0.31065217
169,-0.04076022,-0.5657613,-0.333041,-0.06499323,-0.1755307
170,0.04699498,-0.054766893,-0.044429928,0.048980206,0.08923716
171,-0.019173585,-0.4235677,-0.22930521,-0.0036012977,-0.3065514
172,-0.039054126,-0.6061566,-0.35164237,-0.05559069,-0.23314232
173,0.020549722,-0.09354389,-0.036420494,0.055130944,-0.19248559
174,-0.024402283,-0.4830166,-0.2662813,-0.014640376,-0.30757862
175,0.005051017,-0.17940003,-0.08773485,0.030840546,-0.21232349
176,-0.020862162,-0.4348179,-0.23556483,-0.005626872,-0.3132016
177,0.022682786,-0.1499756,-0.074206084,0.050921276,-0.16988212
178,-0.02478709,-0.48979664,-0.26993364,-0.014784396,-0.31262523
179,0.0204378,-0.14993316,-0.06880966,0.055438474,-0.21669126
180,0.032265425,-0.07184476,-0.02578172,0.06905429,-0.16699006
181,0.014681645,-0.21086174,-0.120357186,0.023914114,-0.098627016
182,0.029291071,-0.09641957,-0.033171475,0.07469627,-0.23640645
183,-0.045943737,-0.6199175,-0.36629796,-0.07503462,-0.1802066
184,0.019106485,-0.12995434,-0.06538814,0.041782424,-0.13786209
185,-0.005404316,-0.28314012,-0.14757934,0.016413093,-0.2550235
186,0.047923144,-0.03693199,-0.021897167,0.06784646,-0.010410637
187,-0.007976472,-0.39488375,-0.22549117,-0.006078899,-0.18337052
188,-0.056257144,-1.9038271,-1.2660334,-0.31253442,0.6832206
189,-0.015371241,-0.40308344,-0.23639226,-0.025485203,-0.13293488
190,-0.02384229,-0.46538877,-0.25697154,-0.01516369,-0.29283425
191,0.009752557,-0.15799367,-0.07467064,0.038481504,-0.2097234
192,0.02546329,-0.1297822,-0.06409314,0.052582785,-0.14813855
193,-0.01287055,-0.34891897,-0.18997741,-0.00033980608,-0.2432136
194,0.04228567,-0.082092345,-0.060929358,0.04132715,0.08439142
195,0.032359682,-0.06064236,-0.015832037,0.074154705,-0.19286333
196,0.01179985,-0.1522215,-0.07320213,0.038698077,-0.19106372
197,-0.027977705,-0.56818914,-0.32424754,-0.032047793,-0.265387
198,-0.021487221,-0.443267,-0.2431528,-0.010385513,-0.2929657
199,-0.06707406,-2.4070458,-1.6152805,-0.4103949,0.9916779
200,-0.017149717,-0.652959,-0.41073978,-0.07030591,0.028749034
201,-0.015669085,-0.3943867,-0.23424947,-0.03013578,-0.103603534
202,-0.035489842,-0.53254485,-0.30204624,-0.040591672,-0.26521286
203,0.041029062,0.37568653,0.23332393,0.08049233,0.012039438
204,-0.042554498,-0.6141598,-0.35473394,-0.05835545,-0.24980444
205,-0.1930623,-3.9027867,-2.6760998,-0.86819386,2.1080334
206,-0.15863219,-3.3653312,-2.3012557,-0.7282883,1.7619284
207,-0.28114036,-5.2335296,-3.595038,-1.2054855,2.8856943
208,-0.024682567,-0.5029371,-0.2981823,-0.044344738,-0.13716385
209,-0.029787771,-0.5083585,-0.27984643,-0.020691782,-0.32726148
210,-0.10556026,-2.59128,-1.7933744,-0.5679342,1.5441271
211,-0.18631434,-3.7811627,-2.6052861,-0.8581983,2.1521478
212,-0.119797125,-2.8594046,-1.9713539,-0.6204869,1.6371768
213,-0.18201944,-3.9551477,-2.7323685,-0.8897395,2.3152192
214,-0.1272293,-3.0132828,-2.0739346,-0.65024936,1.6948197
215,-0.25586376,-4.9121585,-3.3662658,-1.1084266,2.6377876
216,-0.17354468,-3.7101407,-2.5591903,-0.83295286,2.137042
217,-0.13511257,-2.9868526,-2.0606928,-0.66455567,1.7235321
218,-0.11973761,-1.4798316,-0.97511876,-0.33866233,0.4524608
219,-0.20030046,-4.1063066,-2.8292465,-0.9290607,2.337685
220,-0.1572868,-3.4267745,-2.3582683,-0.75714093,1.9255285
221,0.035600666,-0.09153128,-0.076438665,0.017291695,0.16898903
222,0.04389459,-0.041110575,-0.0063982904,0.08789584,-0.16865608
223,-0.0022269562,-0.27864808,-0.14771628,0.017002016,-0.22929686
224,-0.007578455,-0.28710312,-0.15222576,0.009929091,-0.23606178
225,-0.015908077,-0.42994207,-0.23237044,0.0019750297,-0.31445986
226,0.0517813,-0.039357483,-0.014203042,0.0864602,-0.09079005
227,-0.032239854,-0.5302906,-0.29866916,-0.032983765,-0.28219324
228,0.023555927,-0.20630503,-0.12144178,0.031221718,-0.06417808
229,0.042916626,-0.04594034,-0.04611355,0.03333676,0.15229243
230,0.055600792,-0.04275036,-0.04115227,0.055952802,0.12622544
231,0.023345903,-0.2479763,-0.17198831,-0.007049665,0.15051433
232,0.021991067,-0.13381445,-0.06347489,0.05188176,-0.17557025
233,-0.12585567,-3.0185213,-2.0847898,-0.65959394,1.7619437
234,-0.14771973,-3.2594872,-2.2451148,-0.72034305,1.8491207
235,-0.2089498,-4.170277,-2.8563972,-0.92700005,2.2251995
236,-0.23544016,-4.547078,-3.128747,-1.0422255,2.5516865
237,0.019443855,-0.20424736,-0.11041111,0.039509445,-0.14939925
238,-0.010428175,-0.33023107,-0.1863594,-0.007307261,-0.1721538
239,-0.17552328,-3.7970133,-2.609614,-0.83578706,2.103908
240,-0.011564851,-0.38376582,-0.24570012,-0.04958576,0.053724892
241,-0.16926959,-3.605887,-2.4826255,-0.80369776,2.0362046
242,-0.06799914,-1.0138882,-0.7036722,-0.26315725,0.6203273
243,-0.11204171,-2.6470914,-1.8061794,-0.5489459,1.3508964
244,-0.097109556,-2.4993892,-1.7281138,-0.53863317,1.474294
245,-0.1578018,-3.1859298,-2.182487,-0.70597386,1.7018669
246,-0.08857669,-2.4919343,-1.7270828,-0.53119487,1.5061337
247,-0.09603283,-2.5638547,-1.7736298,-0.5487894,1.5209063
248,-0.094226584,-2.240693,-1.5382962,-0.47736382,1.2260002
249,-0.1097455,-2.5285625,-1.725619,-0.5286973,1.2929695
250,-0.16609216,-3.3801594,-2.3139124,-0.7447943,1.7918106
251,-0.1403498,-3.140285,-2.1637502,-0.69219875,1.7871563
252,-0.09815584,-2.5937347,-1.797521,-0.5612611,1.5668344
253,-0.12267421,-2.951748,-2.040152,-0.64653444,1.7354448
254,-0.12245661,-3.0517879,-2.1102057,-0.66351956,1.8024831
255,-0.14613777,-3.2311392,-2.2307858,-0.7211411,1.8785199
256,-0.08519569,-2.3080983,-1.597703,-0.49365658,1.3774501
257,-0.1704041,-3.5536127,-2.4549766,-0.8092531,2.0805454
258,0.04147769,-0.11066723,-0.045985043,0.08555837,-0.20191798
259,0.016781636,-0.23060834,-0.12547863,0.036036327,-0.16146758
260,0.048472613,-0.06755072,-0.017335296,0.10077678,-0.21712908
261,0.007408485,-0.38523978,-0.22186661,0.013058215,-0.16223866
262,0.009195961,-0.35125905,-0.20928478,0.005338207,-0.086939976
263,0.015281677,-0.19853753,-0.10662264,0.034248754,-0.15144521
264,-2.6762486e-05,-0.378874,-0.2317257,-0.017073512,-0.04152465
265,-0.05521798,-0.6754805,-0.40117782,-0.09208095,-0.17843081
266,0.015968159,-0.16052663,-0.08968112,0.027865767,-0.09228855
267,-0.0057748854,-0.351622,-0.24698818,-0.0700219,0.24025092
268,0.017517783,-0.27244425,-0.19789565,-0.032218665,0.24322516
269,0.0055248886,-0.25568938,-0.17910337,-0.036316305,0.17053738
270,-0.07689303,-0.97867286,-0.6174417,-0.18113616,0.058717154
271,-0.015938856,-0.4392944,-0.23677081,0.0034088641,-0.32698646
272,-0.08932696,-3.3682032,-2.2528915,-0.55719,1.3236431
273,-0.00171642,-0.31061614,-0.177437,0.0016489923,-0.14385228
274,-0.06681764,-0.82116234,-0.506421,-0.13847375,-0.052947618
275,0.01069729,0.06104678,0.025013715,0.00024610758,0.114823975
276,-0.025263086,-0.47162575,-0.2580548,-0.0135422945,-0.317384
277,0.030181617,0.3706771,0.23988204,0.078552805,-0.071679875
278,-0.1028633,-1.5919093,-1.0807275,-0.3729251,0.76387995
279,-0.027248278,-0.5050937,-0.28057182,-0.020836085,-0.30309132
280,-0.025273144,-0.4378659,-0.24375021,-0.021165207,-0.25836903
281,-0.018773496,-0.44874126,-0.24549258,-0.005304694,-0.3023159
282,0.0170613,-0.15010047,-0.110577434,-0.009365857,0.14711505
283,-0.020109318,-0.3050266,-0.21098226,-0.077753454,0.18185887
284,-0.031825125,-0.96490514,-0.66660476,-0.19907331,0.56444347
285,0.006147206,-0.38318247,-0.23949027,-0.015833795,0.0029267222
286,-0.056643486,-0.7482449,-0.4892993,-0.16019529,0.1948728
287,0.017162472,-0.114170074,-0.074433684,0.012797669,0.02715902
288,0.057122864,-0.025834084,-0.0030242503,0.09888633,-0.11467042
289,0.014639385,-0.1751501,-0.11333808,0.0041263252,0.034675576
290,0.017941616,-0.1722098,-0.094714224,0.03319846,-0.111958176
291,-0.029467978,-0.56907916,-0.34772438,-0.06723115,-0.06515194
292,-0.030845508,-0.53476274,-0.34055984,-0.087551236,0.05925519
293,-0.06843996,-0.7872399,-0.48623168,-0.14005336,-0.04463365
294,-0.053616136,-0.7109195,-0.4270352,-0.09741336,-0.14564104
295,-0.039243132,-0.5784122,-0.3368067,-0.05767922,-0.21155488
296,-0.004151903,-0.25401562,-0.13809085,0.0075322837,-0.17917429
297,-0.007525459,-0.39690477,-0.27997202,-0.08218235,0.28164646
298,-0.0004144609,-0.53807974,-0.34358507,-0.045669213,0.0680841
299,-0.044256613,-0.8025224,-0.5177293,-0.13808942,0.14763778
300,-0.026470743,-1.31909,-0.9134264,-0.25084555,0.7900559
301,0.00802093,-0.21982217,-0.12435207,0.016134247,-0.1126626
302,-0.035471782,-0.5349486,-0.29998857,-0.0355957,-0.29628828
303,-0.01151824,-0.30932742,-0.17355269,-0.007836163,-0.1709173
304,0.004491508,-0.1785711,-0.13608369,-0.040320083,0.21552658
305,0.0236746,-0.009407163,-0.027537763,0.001978457,0.19023287
306,0.039903253,-0.052580178,-0.01973784,0.072569154,-0.11464395
307,-0.03331195,-0.8320484,-0.56199205,-0.1615291,0.37382206
308,-0.05674039,-1.7465035,-1.1803648,-0.32131255,0.79210806
309,-0.016499951,-0.49064112,-0.30209816,-0.048575044,-0.035682537
310,-0.011254877,-0.84986126,-0.58035886,-0.14157021,0.43733546
311,0.023730688,-0.2155906,-0.12185463,0.038633823,-0.11117433
312,-0.0148934275,-0.5330875,-0.31987095,-0.036380798,-0.11211736
313,-0.056565657,-1.0530092,-0.68875396,-0.19263777,0.27650362
314,0.009893514,-0.19453084,-0.10863596,0.02030687,-0.112103194
315,0.0067533553,-0.32916957,-0.20683777,-0.013080761,0.01202967
316,-0.05600378,-1.0624661,-0.6844294,-0.17771703,0.1873065
317,-0.016740374,-0.77460814,-0.52046806,-0.12610382,0.3249417
318,-0.093431756,-1.2117091,-0.82031214,-0.30215803,0.5609654
319,-0.018883117,-0.4841647,-0.2684309,-0.008892655,-0.2949686
320,-0.038600177,-0.94801486,-0.62435496,-0.16199777,0.28671533
321,0.021356829,-0.13871247,-0.062435538,0.05656396,-0.21135548
322,0.004428029,-0.30692708,-0.17822522,0.006208971,-0.1167643
323,-0.053233385,-1.9484218,-1.2899957,-0.30545592,0.6495227
324,0.0013251156,-0.252748,-0.13506866,0.018647328,-0.19858387
325,0.00965523,-0.24945253,-0.13087824,0.03382556,-0.21710408
326,0.0012900308,-0.26382083,-0.14092451,0.019416854,-0.20777044
327,0.026326954,-0.0984211,-0.031174839,0.075009085,-0.2648059
328,-0.020709217,-0.49080122,-0.27029902,-0.008646503,-0.31484476
329,0.033828553,-0.10768968,-0.04960212,0.06693784,-0.15420783
330,-0.040351883,-0.60103846,-0.34724712,-0.055401206,-0.24353823
331,0.016026884,-0.18979567,-0.08906317,0.05328995,-0.25720304
332,0.03715481,-0.0929566,-0.061713934,0.041944697,0.031955756
333,0.02776254,-0.10723251,-0.04157713,0.06944473,-0.22192335
334,0.024385154,-0.1551212,-0.07524052,0.05616209,-0.18886095
335,-0.055072784,-0.7672641,-0.47032106,-0.11474162,-0.074564844
336,-0.023750491,-0.49034393,-0.33794385,-0.11075702,0.27859148
337,0.037757285,-0.07603347,-0.04330218,0.0551745,-0.036661867
338,0.017836682,-0.16003686,-0.07468963,0.051708102,-0.22056723
339,-0.013904691,-0.30353427,-0.19329935,-0.044584975,0.034199975
340,0.00040645897,-0.2634139,-0.18145871,-0.040543392,0.14861715
341,-0.029704385,-0.8230127,-0.55564576,-0.15477285,0.36745828
342,0.004509151,-0.39656538,-0.26560003,-0.044595182,0.15826043
343,0.022622034,-0.23265624,-0.16359717,-0.00878799,0.1604926
344,0.020574778,-0.15615284,-0.09443867,0.023942709,-0.026814435
345,-0.01848615,-0.4857478,-0.31989855,-0.08109844,0.1460664
346,-0.023102194,-0.49636042,-0.2766013,-0.016493708,-0.29011786
347,-0.073571816,-1.231481,-0.8538425,-0.30562016,0.74755186
348,-0.011884652,-0.38407266,-0.22798371,-0.024280801,-0.10273534
349,-0.027217627,-0.52692187,-0.2915523,-0.018365934,-0.32611862
350,-0.02552472,-0.5007875,-0.28557605,-0.02917613,-0.23587325
351,0.036135692,-0.094312966,-0.054270804,0.052337617,-0.040480774
352,-0.041715577,-0.6307936,-0.37243444,-0.06874403,-0.18580228
353,-0.0055342764,-0.3285299,-0.17348713,0.01684685,-0.2760505
354,0.04195513,-0.0587579,-0.018521696,0.08241418,-0.15894465
355,-0.055824474,-1.4321069,-0.9364468,-0.23148099,0.37445727
356,-0.016355678,-0.38005447,-0.22523499,-0.030066684,-0.104920074
357,0.046488516,-0.05912733,-0.0281246,0.07537324,-0.07698978
358,0.011417702,-0.09192443,-0.057213426,0.010755256,-0.0014893934
359,-0.009174749,-0.29789203,-0.17244285,-0.012443662,-0.11825527
360,-0.016684026,-0.3376084,-0.19806236,-0.026874825,-0.11099505
361,-0.014794484,-0.7942157,-0.5435831,-0.14021853,0.4200087
362,-0.01937367,-0.39009637,-0.22087091,-0.019705668,-0.19782484
363,-0.010092407,-0.42482328,-0.27604753,-0.056876868,0.09516593
364,0.016471073,-0.21553642,-0.139355,0.003024906,0.041902922
365,-0.058186457,-0.6855495,-0.41653383,-0.110016435,-0.0991949
366,0.013444059,-0.17392087,-0.10246721,0.017042235,-0.05361836
367,-0.03509204,-0.55490243,-0.31076348,-0.033896565,-0.310893
368,-0.01668632,-0.36331236,-0.20193052,-0.0109743625,-0.21728674
369,0.017185465,0.20952946,0.13434064,0.04273826,-0.02911342
370,0.0052516833,-0.21630692,-0.12519911,0.008022815,-0.08614781
371,0.043687694,-0.035577536,-0.042153537,0.03150317,0.17387864
372,0.020451374,-0.1290462,-0.08867696,0.009417191,0.07057541
373,0.036330357,-0.091228366,-0.06681582,0.031978413,0.08593557
374,-0.019809045,-0.46861202,-0.2549476,-0.0037963986,-0.3280206
375,0.025508687,-0.20358092,-0.12344968,0.028829783,-0.031541742
376,0.017052308,0.16520369,0.09150499,0.017918035,0.103410415
377,0.011059001,-0.26359046,-0.18168056,-0.02549617,0.14971021
378,0.013573326,-0.20641547,-0.115344554,0.0258331,-0.118205875
379,-0.004076384,-0.20941949,-0.1357806,-0.026288316,0.043690912
380,0.034648202,-0.07524526,-0.026388496,0.07442492,-0.1801846
381,-0.03400539,-0.5313045,-0.29535306,-0.029871613,-0.31690592
382,0.012279317,-0.17732418,-0.09615585,0.027307719,-0.12732485
383,0.010015786,-0.18464875,-0.10651514,0.015279636,-0.07677336
384,-0.024037875,-0.48734307,-0.2729373,-0.020088226,-0.2729987
385,0.0069305673,-0.23539764,-0.12965304,0.019956693,-0.15125301
386,-0.029348515,-0.53220534,-0.30465192,-0.03588295,-0.24008915
387,0.041857168,0.069294155,0.027623445,0.04166332,0.13683969
388,0.016808264,-0.14069915,-0.088906676,0.013617456,0.009016864
389,-0.054448634,-0.6703558,-0.4074344,-0.10427013,-0.09582854
390,0.05253085,0.00040650368,0.01759091,0.10008521,-0.15184006
391,-0.028211385,-0.54350185,-0.3516025,-0.09238604,0.10814547
