user_id,f0,f1,f2,f3,f4
133,-0.15854406,-0.03340742,0.12376023,0.111582324,0.0001216121
134,-0.06650782,-0.053073615,0.09724846,0.030650124,0.0011907071
135,-0.38131076,0.053839087,0.12785426,0.2944922,-0.004607737
136,1.0740191,0.1522061,0.3918872,-0.119797096,-0.0074867867
137,-0.5428813,0.38572183,0.26238543,0.7328572,-0.022271812
138,-0.5586979,0.41380122,0.27345836,0.7694112,-0.023816533
139,-0.60951185,0.328424,0.24565998,0.7025734,-0.019497573
140,-0.46993107,-0.10829124,0.09579567,0.16265516,0.0030352362
141,-0.11707944,-0.031799167,0.12735578,0.091139406,-7.061288e-05
142,-0.49937636,0.103509605,0.14551836,0.39661235,-0.007602308
143,0.030130446,-0.08157575,0.08583053,-0.042121783,0.002964829
144,-0.14169979,0.17238978,0.19937328,0.3212151,-0.010709479
145,-0.44085538,-0.034468383,0.0956457,0.22660874,-0.0001355242
146,-0.5664391,0.36172852,0.2704989,0.72792584,-0.021140408
147,-0.5575614,0.40204695,0.27106792,0.7580474,-0.023187045
148,0.3215868,0.13355848,0.1563867,0.059214383,-0.0073361006
149,-0.53655356,-0.11256349,0.12196437,0.20576136,0.0030323435
150,-0.31923985,0.25452843,0.20862073,0.4837923,-0.015054561
151,-0.52961695,0.11863789,0.13518706,0.42073053,-0.008258432
152,-0.49762237,0.15572903,0.15258041,0.44829452,-0.010141715
153,-0.2390801,-0.15628406,0.05492995,-0.008732356,0.0060794614
154,0.0780347,-0.027554512,0.126026,0.010344133,0.00030516833
155,-0.5577127,0.38386163,0.26523274,0.7392266,-0.022237722
156,-0.5743091,0.32464615,0.24360013,0.6825025,-0.019210726
157,-0.2909205,-0.0218952,0.08966317,0.16301994,-0.00052759424
158,-0.42525637,-0.10537213,0.0828247,0.14438827,0.003294386
159,-0.17983219,0.108632,0.16794857,0.2663746,-0.0073911175
160,-0.41166675,0.20849964,0.1509291,0.4520234,-0.012672761
161,0.9413047,0.56818175,1.0185918,0.63561964,-0.03269713
162,-0.21475026,-0.07880005,0.098330624,0.07188518,0.0020092726
163,-0.47457892,0.141723,0.1520167,0.42556977,-0.009380752
164,0.77433944,0.03332007,0.32336223,-0.13257603,-0.0020333882
165,0.68710136,0.10119915,0.32965434,-0.03146761,-0.0056868233
166,-0.53303576,0.29739723,0.21266267,0.62049085,-0.017668083
167,-0.31566393,0.357325,0.23210138,0.5875658,-0.020222582
168,-0.5372185,0.36637172,0.26139635,0.71226907,-0.021308292
169,-0.29944023,0.392884,0.2581386,0.6258856,-0.022107054
170,-0.30862433,-0.15195094,0.06627146,0.03071335,0.005573879
171,-0.5428205,0.342577,0.24021855,0.68128663,-0.02004565
172,-0.39004922,0.42499647,0.28944707,0.7128119,-0.024067
173,-0.4242739,0.063883364,0.10967041,0.31265318,-0.00509589
174,-0.5146137,0.37571833,0.262385,0.71163934,-0.021700531
175,-0.4708097,0.15170822,0.135851,0.421246,-0.009862591
176,-0.56385106,0.35530958,0.2447167,0.70333415,-0.020790957
177,-0.46813908,0.065921664,0.13340011,0.3428936,-0.005590027
178,-0.51864445,0.38104698,0.2660661,0.7204217,-0.02198704
179,-0.46274886,0.09167573,0.14537385,0.37367368,-0.006788032
180,-0.4732902,0.010376573,0.10720397,0.28258777,-0.0026627015
181,-0.32600963,0.07514006,0.1397416,0.29198408,-0.0057160165
182,-0.49849874,0.055051804,0.12880665,0.35047036,-0.004877189
183,-0.27055553,0.42575702,0.27862793,0.6551606,-0.023723502
184,-0.37356278,0.05526212,0.114540495,0.28281593,-0.004657613
185,-0.53442633,0.23636666,0.18029416,0.5475994,-0.014518134
186,-0.42687255,-0.11549619,0.0778229,0.12456885,0.0035077715
187,-0.43147773,0.24263111,0.21585149,0.52700263,-0.014785849
188,0.78103435,0.42393246,0.7048686,0.41227734,-0.023888938
189,-0.29910743,0.24380943,0.20248494,0.46353424,-0.014383379
190,-0.49800125,0.36242804,0.25205,0.6862806,-0.020959616
191,-0.449448,0.12717459,0.13078693,0.38945687,-0.008487577
192,-0.46073496,0.042090923,0.12288848,0.31139904,-0.004377093
193,-0.48448426,0.27292565,0.20054281,0.5698264,-0.016293477
194,-0.2773201,-0.12811312,0.074903496,0.04436028,0.0044796523
195,-0.44113195,0.014777213,0.107459836,0.27719998,-0.0026308037
196,-0.42419448,0.10991186,0.12688577,0.36101645,-0.007540781
197,-0.459494,0.392217,0.28997523,0.7162579,-0.02256982
198,-0.48413917,0.3473871,0.24453697,0.66400194,-0.020089563
199,1.2593716,0.45338574,0.86457014,0.31739956,-0.024991438
200,-0.11522013,0.24758384,0.2969855,0.43287772,-0.01483215
201,-0.18849722,0.227869,0.21739349,0.40802824,-0.0134283975
202,-0.43121016,0.40703788,0.26530728,0.70260626,-0.023111336
203,0.23752213,-0.27186215,-0.006473087,-0.32589167,0.015812287
204,-0.3918889,0.44578692,0.29255116,0.73454326,-0.025090627
205,4.06761,0.7202015,1.2937665,-0.4160542,-0.03233908
206,3.2809665,0.6283876,1.1125239,-0.255619,-0.028984368
207,6.0365667,0.9822031,1.7847649,-0.7631553,-0.042005673
208,-0.27217567,0.30477938,0.24958202,0.53051174,-0.017647922
209,-0.5464846,0.41076466,0.2718085,0.76078564,-0.023612577
210,2.8038597,0.3426771,0.85340476,-0.44368678,-0.014634736
211,4.1266756,0.6422225,1.2298789,-0.5453958,-0.027900208
212,2.9000103,0.4229237,0.9284069,-0.3750677,-0.01885032
213,4.5396786,0.5906663,1.3208654,-0.71680474,-0.024629816
214,3.0330467,0.46189353,0.9873788,-0.36564744,-0.020747077
215,5.382427,0.94156265,1.6718262,-0.5795511,-0.041393295
216,4.0933504,0.5891557,1.2259701,-0.5808315,-0.025443844
217,3.2169313,0.4628063,0.98025256,-0.44702727,-0.020179417
218,1.0770063,0.60466146,0.5260958,0.35664582,-0.030552108
219,4.6206055,0.6780524,1.3710346,-0.64613664,-0.028691307
220,3.5907986,0.5612496,1.1257752,-0.44316876,-0.02490253
221,0.0016478896,-0.14776236,0.080849774,-0.0900424,0.0062283725
222,-0.4690743,-0.03829518,0.10620869,0.24037938,-0.00011964142
223,-0.4929129,0.21186355,0.17696455,0.5065181,-0.013152532
224,-0.47836915,0.2345489,0.17639613,0.5201703,-0.014224578
225,-0.54523975,0.33600095,0.2483334,0.68268037,-0.019714333
226,-0.44096717,-0.09730038,0.09897926,0.1673768,0.0027600462
227,-0.4331862,0.40241364,0.27802962,0.707648,-0.0229177
228,-0.34258482,0.030915767,0.14054397,0.25820267,-0.0036583673
229,-0.093681216,-0.17530546,0.05801279,-0.085520506,0.007462779
230,-0.25432956,-0.20249102,0.06334411,-0.037806228,0.008295254
231,-0.044283092,-0.054738283,0.12652683,0.03848864,0.0012637749
232,-0.4563468,0.06537208,0.12635365,0.33430845,-0.005456209
233,3.2883599,0.41982833,1.0139823,-0.4971919,-0.018038906
234,3.4622743,0.51077354,1.072446,-0.45859593,-0.022626474
235,4.2893095,0.79171014,1.3787162,-0.40317345,-0.03580929
236,5.0979385,0.8127564,1.4988556,-0.6642124,-0.03482302
237,-0.38859713,0.07951996,0.15150839,0.3325768,-0.0060687177
238,-0.2724227,0.22346047,0.21085751,0.4392419,-0.01332581
239,4.008703,0.6341033,1.2644697,-0.48184913,-0.027999938
240,-0.027126074,0.13874206,0.16293174,0.22718431,-0.008310337
241,3.9049919,0.59355986,1.1967969,-0.51024055,-0.025941286
242,1.0904425,0.22953233,0.30620128,-0.105776355,-0.010768445
243,2.3054292,0.47961769,0.8756475,-0.0971899,-0.02306148
244,2.5484297,0.32726482,0.80943877,-0.37250018,-0.014394056
245,3.1923902,0.6035696,1.0359944,-0.28088915,-0.027539212
246,2.6081412,0.28016624,0.8123603,-0.4367261,-0.011848902
247,2.6810248,0.3165168,0.8418737,-0.41972554,-0.013610782
248,2.1544952,0.36295542,0.7471974,-0.20410177,-0.016896114
249,2.2334707,0.46487537,0.82962245,-0.10228312,-0.02218885
250,3.3840382,0.64176774,1.1152183,-0.2878446,-0.029402472
251,3.243926,0.49508408,1.0154855,-0.41215354,-0.021958478
252,2.7746704,0.30949625,0.847811,-0.46357435,-0.01304464
253,3.1676564,0.40739664,0.96970433,-0.48058563,-0.017515242
254,3.3057845,0.4011663,1.0126158,-0.52190113,-0.017053556
255,3.571974,0.48969862,1.0705531,-0.5268653,-0.021020833
256,2.3475673,0.28108034,0.7439343,-0.36114356,-0.012244998
257,4.1297674,0.5433034,1.1848633,-0.6540317,-0.02294984
258,-0.54098356,0.005900383,0.14179617,0.32993227,-0.0027326792
259,-0.4105549,0.10185853,0.16299325,0.36782873,-0.007317342
260,-0.56397706,-0.023197025,0.13239709,0.31067413,-0.001240937
261,-0.35567668,0.17367503,0.22482339,0.44426,-0.010989815
262,-0.30779013,0.12701729,0.19655427,0.3613425,-0.008565934
263,-0.40101433,0.09404689,0.14456204,0.34527642,-0.0068430137
264,-0.237833,0.14551947,0.19068617,0.3410902,-0.009358913
265,-0.26600474,0.472371,0.29378256,0.7010025,-0.026171472
266,-0.29816923,0.052894026,0.1167962,0.24822251,-0.0043783076
267,0.1876108,0.02674988,0.119235866,0.0043522716,-0.002134174
268,0.10328233,-0.07230261,0.10714509,-0.053150453,0.0026129019
269,0.12206811,-0.00702554,0.114085175,0.0030836463,-0.0005082898
270,0.22764355,0.5138706,0.38337997,0.5706295,-0.027446777
271,-0.5681404,0.3447363,0.25493604,0.70411855,-0.020245466
272,1.6998641,0.64120615,1.2219996,0.48533475,-0.035300992
273,-0.37834167,0.1797727,0.17633379,0.42602754,-0.01131005
274,-0.035044134,0.49220946,0.33089122,0.63621503,-0.026814558
275,0.1906079,-0.113116145,0.0025142208,-0.1690791,0.008969524
276,-0.5564959,0.3818414,0.25777668,0.7309445,-0.022156376
277,0.17160869,-0.20917417,-0.0071467236,-0.21492973,0.016913164
278,1.317057,0.44143566,0.5114756,0.09132522,-0.022016477
279,-0.5224335,0.39046517,0.26851842,0.73002017,-0.022540044
280,-0.4529062,0.3442891,0.23124245,0.63735294,-0.019877885
281,-0.52311325,0.34524235,0.2516376,0.6824974,-0.020149924
282,-0.07699746,-0.057005584,0.06757321,0.015062153,0.0015194565
283,0.38478756,0.037391692,0.122058906,-0.0608463,-0.0046938825
284,0.8797574,0.12538299,0.3491606,-0.08277069,-0.0064526834
285,-0.25465307,0.109411955,0.19062856,0.31240034,-0.007760102
286,0.2645396,0.3249611,0.25618896,0.31064546,-0.01747929
287,-0.18593723,-0.015512139,0.07389764,0.10872707,-0.000658568
288,-0.51309955,-0.10634786,0.10281039,0.1924815,0.0029723188
289,-0.17863062,0.006631613,0.097932495,0.13808168,-0.0018870421
290,-0.37580845,0.061234266,0.1277039,0.29362035,-0.0051332936
291,-0.21235383,0.3075758,0.2510552,0.5050079,-0.017727632
292,0.04556769,0.24079219,0.21098635,0.31262612,-0.013434976
293,0.0018935204,0.48261616,0.30650273,0.5996862,-0.026041642
294,-0.20731467,0.4605489,0.3059451,0.67252797,-0.025465947
295,-0.36333027,0.4083964,0.27231804,0.6759099,-0.02311112
296,-0.36778584,0.18553188,0.15445325,0.41751778,-0.011329183
297,0.25780046,0.025609016,0.13221878,-0.020574987,-0.0019786488
298,-0.15171778,0.14380816,0.24304509,0.3261363,-0.0095149595
299,0.17288142,0.31964692,0.30371216,0.375781,-0.017615229
300,1.1323824,0.10029626,0.4552973,-0.15575185,-0.0051120017
301,-0.32716393,0.10621932,0.13927343,0.31945235,-0.0072653815
302,-0.48373982,0.42246547,0.27218443,0.74318415,-0.024051193
303,-0.36462143,0.22305211,0.17031655,0.4560488,-0.013344068
304,0.25886965,-0.05633661,0.07986113,-0.111185044,0.003785045
305,0.2608735,-0.1792499,0.033688076,-0.24342385,0.008405126
306,-0.41490063,-0.04458049,0.098281525,0.20302789,0.00025126152
307,0.4724772,0.18738541,0.29507777,0.11881007,-0.010356884
308,1.1244807,0.32097825,0.6103783,0.1265103,-0.017041702
309,-0.12707764,0.22654805,0.23874179,0.39100194,-0.013350394
310,0.4224354,0.09321603,0.3069053,0.061810568,-0.005971186
311,-0.40672296,0.05434519,0.1538383,0.3156079,-0.00502304
312,-0.3813169,0.27462515,0.2585441,0.5521372,-0.016655672
313,0.41005886,0.36816284,0.38281342,0.35892665,-0.019832648
314,-0.3185568,0.09206271,0.1295807,0.29848415,-0.006460674
315,-0.23727003,0.08813867,0.16460386,0.27120447,-0.006522108
316,0.31728292,0.40841618,0.40913516,0.45297295,-0.022111196
317,0.38675213,0.14007291,0.31762645,0.1265149,-0.008389177
318,1.0509672,0.39743647,0.38478777,0.102122486,-0.01969551
319,-0.5260638,0.35267565,0.26645976,0.69797707,-0.02063277
320,0.39863038,0.27525476,0.36492112,0.27118248,-0.015181072
321,-0.48325723,0.083984375,0.13478369,0.36928385,-0.006425526
322,-0.35228604,0.14552858,0.17628032,0.3846261,-0.009532215
323,0.62482655,0.44727394,0.7321723,0.51217103,-0.025771618
324,-0.47004652,0.17948124,0.16300765,0.4589172,-0.011450065
325,-0.48474103,0.15728173,0.17425743,0.45524538,-0.010337409
326,-0.46645388,0.18584803,0.16994017,0.46813917,-0.011748852
327,-0.56787777,0.080815434,0.1315408,0.40313345,-0.0064261276
328,-0.5461905,0.36954716,0.27128512,0.72485536,-0.021533452
329,-0.45464784,0.008728772,0.123163275,0.28241795,-0.002601862
330,-0.38864863,0.4325677,0.2924611,0.7204264,-0.024460599
331,-0.5423284,0.1373001,0.16115841,0.45732433,-0.009361986
332,-0.27108663,-0.0878931,0.084645666,0.087344214,0.0026160683
333,-0.5027196,0.058155686,0.12923512,0.35319585,-0.0051194895
334,-0.49445525,0.07007885,0.14122173,0.36335623,-0.0058783274
335,-0.14477873,0.45050243,0.3168799,0.6387997,-0.024989467
336,0.28590488,0.107032,0.1567631,0.051774308,-0.006112758
337,-0.33352622,-0.065069646,0.09054942,0.14161779,0.0014082696
338,-0.49861312,0.106483966,0.14246821,0.3994938,-0.007649334
339,0.077052,0.12149504,0.1631583,0.17394005,-0.005980095
340,0.073830426,0.022639722,0.10424211,0.045356363,-0.002036741
341,0.459625,0.17446318,0.2880804,0.111452535,-0.0096282065
342,0.042772174,0.043358266,0.17324463,0.1142205,-0.0035900641
343,-0.070898,-0.05940655,0.10939822,0.034821942,0.0014624931
344,-0.27882004,0.009833455,0.10709796,0.19166075,-0.0023021195
345,0.060685217,0.150713,0.18495104,0.2063217,-0.008980755
346,-0.5156427,0.3683032,0.26655626,0.7064091,-0.021410946
347,1.4599416,0.24365386,0.42213064,-0.18925738,-0.0110942125
348,-0.28419742,0.2142022,0.1916897,0.42324823,-0.0128711
349,-0.5620286,0.40732774,0.2829195,0.77053094,-0.023554198
350,-0.45289108,0.35382822,0.25568438,0.6575574,-0.02055423
351,-0.34726104,-0.052163035,0.097874634,0.16243531,0.0006661769
352,-0.30908367,0.41834643,0.28917265,0.6708066,-0.023538303
353,-0.50575453,0.25532857,0.20554698,0.57031065,-0.015366714
354,-0.44372913,-0.031886816,0.110509224,0.23752995,-0.0003873296
355,0.3203107,0.43727943,0.5393814,0.53453326,-0.024810486
356,-0.24923941,0.22746465,0.18556285,0.41741425,-0.013359014
357,-0.35582542,-0.08372429,0.10018293,0.14533876,0.0023990683
358,-0.08246446,0.006076634,0.08750502,0.09304239,-0.0014241822
359,-0.32327202,0.18947461,0.15752792,0.39856946,-0.011588579
360,-0.27130657,0.2206851,0.16656387,0.40927428,-0.013017898
361,0.5455427,0.09221247,0.3113325,0.011687368,-0.005539678
362,-0.3658931,0.28267708,0.20434088,0.5297889,-0.016440663
363,-0.009228766,0.12831363,0.17714027,0.21520801,-0.007927056
364,-0.17530394,0.008289099,0.11727636,0.14919107,-0.0020583477
365,-0.1403172,0.4481595,0.28045386,0.61574256,-0.024610378
366,-0.2701547,0.049155444,0.11278296,0.22747673,-0.0041999295
367,-0.49555057,0.43275878,0.2846465,0.76553005,-0.024623096
368,-0.43324727,0.27736285,0.19824892,0.5495577,-0.016380712
369,0.1223377,-0.12816745,0.02357141,-0.13766289,0.008503206
370,-0.29692203,0.10317248,0.12956682,0.29637206,-0.007040456
371,-0.07992482,-0.19117466,0.038706012,-0.11546054,0.008426049
372,-0.125,-0.04295376,0.076320834,0.05928035,0.0008553099
373,-0.1866954,-0.11083901,0.07290443,0.022771016,0.0040166387
374,-0.5561489,0.36591348,0.26452535,0.7230476,-0.0213129
375,-0.26026738,0.007131219,0.14358017,0.20332624,-0.0022594742
376,0.40340734,-0.17886497,0.016170256,-0.28863364,0.014082745
377,-0.034520984,-0.008684725,0.11331742,0.066550106,-0.00095355697
378,-0.3480308,0.086488664,0.14015263,0.3122818,-0.006325476
379,-0.07050896,0.07152361,0.0920934,0.14593183,-0.004742503
380,-0.42295337,0.0048834085,0.11439664,0.26487964,-0.002112789
381,-0.5230064,0.42645505,0.27589887,0.7661064,-0.024369992
382,-0.32868183,0.08536404,0.1271804,0.29712105,-0.00609017
383,-0.2640795,0.072395205,0.11856996,0.2506302,-0.0052953754
384,-0.48336458,0.3607498,0.25820118,0.6807675,-0.020909429
385,-0.39612892,0.13292089,0.15238687,0.3802938,-0.008856323
386,-0.35629132,0.37340447,0.28255746,0.65026695,-0.021321572
387,0.031724513,-0.20117718,0.035172947,-0.17358631,0.00929552
388,-0.17763767,-0.0007481277,0.0894412,0.12942569,-0.0013628714
389,-0.13081038,0.42911318,0.2769623,0.5938642,-0.023583617
390,-0.49940765,-0.08428386,0.09299695,0.20385616,0.0020894166
391,0.09604949,0.21254846,0.20868161,0.26294893,-0.011934623
392,-0.033076167,0.2199826,0.18531027,0.3096876,-0.012634395
393,-0.49189743,0.34967324,0.23305231,0.657501,-0.020354629
394,-0.10163486,-0.119999886,0.03494308,-0.04650581,0.004813703
395,-0.49511737,0.3713388,0.24330392,0.6862731,-0.021406088
396,0.32790542,0.23864272,0.44498116,0.30449766,-0.014360264
397,0.2816779,0.29753676,0.27323127,0.29167628,-0.016054418
398,0.05474192,0.0042292476,0.11206601,0.03782338,-0.0013609249
399,-0.34689873,0.0050025284,0.105466254,0.21808682,-0.0021713655
400,0.3057192,0.042385966,0.15265074,-0.01607649,-0.0028238483
401,-0.5216576,0.36741015,0.2595003,0.7066623,-0.02125967
402,0.8195119,-0.076393336,0.27797747,-0.27105594,0.0039075706
403,-0.48978126,0.11711797,0.13553739,0.39951813,-0.008171843
404,-0.36546317,0.23967275,0.20642191,0.49274254,-0.014320362
405,-0.024046361,-0.13803884,0.05218547,-0.08598545,0.0058466876
406,-0.350135,0.36125222,0.24915421,0.61666054,-0.020569205
407,-0.30842,-0.030601919,0.07464086,0.15362526,-9.309314e-05
408,-0.1873422,0.23247859,0.17545173,0.38732582,-0.013448393
